query	page	country	clicks	impressions	ctr	position	start_date	end_date	domain
architect	https://archipro.com/blog/different-types-of-architects-and-what-they-do/	US	4.0	22.0	0.18181818181818182	6.590909090909091	2023-03-01	2023-01-31	archipro.com
architect types	https://archipro.com/blog/different-types-of-architects-and-what-they-do/	US	4.0	114.0	0.03508771929824561	2.912280701754386	2023-03-01	2023-01-31	archipro.com
different types of architect	https://archipro.com/blog/different-types-of-architects-and-what-they-do/	US	4.0	36.0	0.1111111111111111	2.833333333333333	2023-03-01	2023-01-31	archipro.com
what type of architects are there	https://archipro.com/blog/different-types-of-architects-and-what-they-do/	US	4.0	51.0	0.0784313725490196	2.7254901960784315	2023-03-01	2023-01-31	archipro.com
15 different types of architects	https://archipro.com/blog/different-types-of-architects-and-what-they-do/	PH	3.0	13.0	0.23076923076923078	1.0	2023-03-01	2023-01-31	archipro.com
15 different types of architects	https://archipro.com/blog/different-types-of-architects-and-what-they-do/	US	3.0	18.0	0.16666666666666666	1.0	2023-03-01	2023-01-31	archipro.com
all types of architects	https://archipro.com/blog/different-types-of-architects-and-what-they-do/	US	3.0	13.0	0.23076923076923078	2.8461538461538463	2023-03-01	2023-01-31	archipro.com
archipro	https://archipro.com/	PH	3.0	3.0	1.0	1.0	2023-03-01	2023-01-31	archipro.com
different types of architects	https://archipro.com/blog/different-types-of-architects-and-what-they-do/	ZA	3.0	38.0	0.07894736842105263	2.8157894736842106	2023-03-01	2023-01-31	archipro.com
jobs near me interior design	https://archipro.com/job/designer-interior-designer-retail/	US	3.0	4.0	0.75	3.5	2023-03-01	2023-01-31	archipro.com
types of architects	https://archipro.com/blog/different-types-of-architects-and-what-they-do/	CA	3.0	142.0	0.02112676056338028	2.922535211267606	2023-03-01	2023-01-31	archipro.com
types of architects	https://archipro.com/blog/different-types-of-architects-and-what-they-do/	GB	3.0	123.0	0.024390243902439025	5.186991869918699	2023-03-01	2023-01-31	archipro.com
types of architects	https://archipro.com/blog/different-types-of-architects-and-what-they-do/	IN	3.0	102.0	0.029411764705882353	5.450980392156863	2023-03-01	2023-01-31	archipro.com
what are different types of architects	https://archipro.com/blog/different-types-of-architects-and-what-they-do/	US	3.0	39.0	0.07692307692307693	1.9487179487179487	2023-03-01	2023-01-31	archipro.com
what are the different types of architects and what do they do	https://archipro.com/blog/different-types-of-architects-and-what-they-do/	US	3.0	8.0	0.375	1.0	2023-03-01	2023-01-31	archipro.com
15 different types of architects	https://archipro.com/blog/different-types-of-architects-and-what-they-do/	GB	2.0	7.0	0.2857142857142857	1.0	2023-03-01	2023-01-31	archipro.com
archi pro	https://archipro.com/	US	2.0	11.0	0.18181818181818182	3.8181818181818183	2023-03-01	2023-01-31	archipro.com
architects	https://archipro.com/blog/different-types-of-architects-and-what-they-do/	IN	2.0	83.0	0.024096385542168676	7.216867469879518	2023-03-01	2023-01-31	archipro.com
architectural design	https://archipro.com/blog/different-types-of-architects-and-what-they-do/	US	2.0	116.0	0.017241379310344827	2.0	2023-03-01	2023-01-31	archipro.com
architectural recruiters	https://archipro.com/	US	2.0	14.0	0.14285714285714285	8.285714285714285	2023-03-01	2023-01-31	archipro.com
architectural recruitment agencies	https://archipro.com/	CA	2.0	7.0	0.2857142857142857	15.285714285714286	2023-03-01	2023-01-31	archipro.com
architectural recruitment agencies	https://archipro.com/	PH	2.0	6.0	0.3333333333333333	19.166666666666668	2023-03-01	2023-01-31	archipro.com
architectural works	https://archipro.com/blog/different-types-of-architects-and-what-they-do/	PH	2.0	43.0	0.046511627906976744	2.0	2023-03-01	2023-01-31	archipro.com
architecture recruiter	https://archipro.com/	US	2.0	33.0	0.06060606060606061	7.393939393939394	2023-03-01	2023-01-31	archipro.com
architecture recruiters	https://archipro.com/	US	2.0	33.0	0.06060606060606061	11.272727272727273	2023-03-01	2023-01-31	archipro.com
architecture recruiting firms	https://archipro.com/	US	2.0	25.0	0.08	7.0	2023-03-01	2023-01-31	archipro.com
commercial architecture	https://archipro.com/blog/different-types-of-architects-and-what-they-do/	US	2.0	12.0	0.16666666666666666	2.0	2023-03-01	2023-01-31	archipro.com
different types of architects	https://archipro.com/blog/different-types-of-architects-and-what-they-do/	GB	2.0	53.0	0.03773584905660377	5.169811320754717	2023-03-01	2023-01-31	archipro.com
industrial architecture	https://archipro.com/blog/different-types-of-architects-and-what-they-do/	US	2.0	10.0	0.2	2.0	2023-03-01	2023-01-31	archipro.com
interior design jobs west palm beach	https://archipro.com/job/interior-designer-project-manager-2/	US	2.0	11.0	0.18181818181818182	7.0	2023-03-01	2023-01-31	archipro.com
interior designer jobs	https://archipro.com/job/interior-designer-project-manager-2/	US	2.0	7.0	0.2857142857142857	3.857142857142857	2023-03-01	2023-01-31	archipro.com
remote architectural design jobs	https://archipro.com/job/project-architect-designer/	US	2.0	4.0	0.5	4.25	2023-03-01	2023-01-31	archipro.com
remote jobs	https://archipro.com/job/project-architect-designer/	US	2.0	5.0	0.4	4.2	2023-03-01	2023-01-31	archipro.com
type of architects	https://archipro.com/blog/different-types-of-architects-and-what-they-do/	US	2.0	27.0	0.07407407407407407	2.888888888888889	2023-03-01	2023-01-31	archipro.com
types of architects	https://archipro.com/blog/different-types-of-architects-and-what-they-do/	NG	2.0	36.0	0.05555555555555555	3.5277777777777777	2023-03-01	2023-01-31	archipro.com
types of architects	https://archipro.com/blog/different-types-of-architects-and-what-they-do/	NZ	2.0	17.0	0.11764705882352941	3.3529411764705883	2023-03-01	2023-01-31	archipro.com
types of architects	https://archipro.com/blog/different-types-of-architects-and-what-they-do/	ZA	2.0	82.0	0.024390243902439025	2.7804878048780486	2023-03-01	2023-01-31	archipro.com
what are the 3 types of architects?	https://archipro.com/blog/different-types-of-architects-and-what-they-do/	US	2.0	25.0	0.08	2.84	2023-03-01	2023-01-31	archipro.com
what are the types of architects	https://archipro.com/blog/different-types-of-architects-and-what-they-do/	US	2.0	31.0	0.06451612903225806	2.709677419354839	2023-03-01	2023-01-31	archipro.com
what types of architecture are there	https://archipro.com/blog/different-types-of-architects-and-what-they-do/	US	2.0	26.0	0.07692307692307693	3.0	2023-03-01	2023-01-31	archipro.com
15 different types of architects	https://archipro.com/blog/different-types-of-architects-and-what-they-do/	AE	1.0	1.0	1.0	1.0	2023-03-01	2023-01-31	archipro.com
15 different types of architects	https://archipro.com/blog/different-types-of-architects-and-what-they-do/	JP	1.0	1.0	1.0	1.0	2023-03-01	2023-01-31	archipro.com
15 different types of architects	https://archipro.com/blog/different-types-of-architects-and-what-they-do/	KE	1.0	1.0	1.0	1.0	2023-03-01	2023-01-31	archipro.com
15 different types of architects	https://archipro.com/blog/different-types-of-architects-and-what-they-do/	MY	1.0	1.0	1.0	1.0	2023-03-01	2023-01-31	archipro.com
15 different types of architects	https://archipro.com/blog/different-types-of-architects-and-what-they-do/	NP	1.0	1.0	1.0	1.0	2023-03-01	2023-01-31	archipro.com
15 different types of architects	https://archipro.com/blog/different-types-of-architects-and-what-they-do/	ZA	1.0	2.0	0.5	1.0	2023-03-01	2023-01-31	archipro.com
4 types of architecture	https://archipro.com/blog/different-types-of-architects-and-what-they-do/	PH	1.0	4.0	0.25	16.5	2023-03-01	2023-01-31	archipro.com
abraham achar	https://archipro.com/wp-content/uploads/2017/06/Abraham-Achar.pdf	MX	1.0	2.0	0.5	8.0	2023-03-01	2023-01-31	archipro.com
arch staffing	https://archipro.com/	EC	1.0	1.0	1.0	92.0	2023-03-01	2023-01-31	archipro.com
archetecture	https://archipro.com/blog/different-types-of-architects-and-what-they-do/	US	1.0	10.0	0.1	2.2	2023-03-01	2023-01-31	archipro.com
archipor	https://archipro.com/	US	1.0	2.0	0.5	1.0	2023-03-01	2023-01-31	archipro.com
archipro	https://archipro.com/	AU	1.0	3.0	0.3333333333333333	1.3333333333333333	2023-03-01	2023-01-31	archipro.com
archipro	https://archipro.com/contact-a-recruiter/	US	1.0	154.0	0.006493506493506494	2.0844155844155843	2023-03-01	2023-01-31	archipro.com
archipro	https://archipro.com/jobs-2/	US	1.0	154.0	0.006493506493506494	2.0844155844155843	2023-03-01	2023-01-31	archipro.com
archipro careers	https://archipro.com/job/project-architect-5/	US	1.0	3.0	0.3333333333333333	1.3333333333333333	2023-03-01	2023-01-31	archipro.com
archipro jobs	https://archipro.com/job/landscape-architect/	US	1.0	3.0	0.3333333333333333	1.0	2023-03-01	2023-01-31	archipro.com
archipro staff agency	https://archipro.com/	ES	1.0	1.0	1.0	1.0	2023-03-01	2023-01-31	archipro.com
archipro staff agency	https://archipro.com/	IN	1.0	2.0	0.5	1.0	2023-03-01	2023-01-31	archipro.com
archipro staff agency	https://archipro.com/	TR	1.0	1.0	1.0	1.0	2023-03-01	2023-01-31	archipro.com
archipro staff agency	https://archipro.com/blog/main-story-archipro-staff-agency-recruits-architects-landscape-architects-and-designers-4/	US	1.0	3.0	0.3333333333333333	2.0	2023-03-01	2023-01-31	archipro.com
architect books for beginners	https://archipro.com/blog/different-types-of-architects-and-what-they-do/	GU	1.0	1.0	1.0	2.0	2023-03-01	2023-01-31	archipro.com
architect career	https://archipro.com/blog/different-types-of-architects-and-what-they-do/	US	1.0	1.0	1.0	2.0	2023-03-01	2023-01-31	archipro.com
architect designer	https://archipro.com/job/project-architect-designer/	US	1.0	3.0	0.3333333333333333	2.0	2023-03-01	2023-01-31	archipro.com
architect in gurgaon	https://archipro.com/blog/different-types-of-architects-and-what-they-do/	IN	1.0	3.0	0.3333333333333333	2.0	2023-03-01	2023-01-31	archipro.com
architect job board	https://archipro.com/jobs-2/	AU	1.0	3.0	0.3333333333333333	24.666666666666668	2023-03-01	2023-01-31	archipro.com
architect recruiter	https://archipro.com/	CA	1.0	2.0	0.5	3.0	2023-03-01	2023-01-31	archipro.com
architect recruiters	https://archipro.com/	US	1.0	31.0	0.03225806451612903	7.193548387096774	2023-03-01	2023-01-31	archipro.com
architect recruitment agency	https://archipro.com/	CA	1.0	2.0	0.5	2.0	2023-03-01	2023-01-31	archipro.com
architect recruitment agency	https://archipro.com/	PH	1.0	6.0	0.16666666666666666	18.666666666666668	2023-03-01	2023-01-31	archipro.com
architect sign	https://archipro.com/blog/different-types-of-architects-and-what-they-do/	US	1.0	2.0	0.5	2.0	2023-03-01	2023-01-31	archipro.com
architect specialist	https://archipro.com/blog/different-types-of-architects-and-what-they-do/	US	1.0	1.0	1.0	2.0	2023-03-01	2023-01-31	archipro.com
architects agency	https://archipro.com/	MX	1.0	1.0	1.0	5.0	2023-03-01	2023-01-31	archipro.com
architects in ghana	https://archipro.com/blog/different-types-of-architects-and-what-they-do/	CA	1.0	1.0	1.0	3.0	2023-03-01	2023-01-31	archipro.com
architects in pune list	https://archipro.com/blog/different-types-of-architects-and-what-they-do/	IN	1.0	1.0	1.0	2.0	2023-03-01	2023-01-31	archipro.com
architects recruitment agencies	https://archipro.com/contact-a-recruiter/	US	1.0	2.0	0.5	2.5	2023-03-01	2023-01-31	archipro.com
architects san francisco	https://archipro.com/blog/different-types-of-architects-and-what-they-do/	US	1.0	2.0	0.5	6.0	2023-03-01	2023-01-31	archipro.com
architectural designer	https://archipro.com/job/project-architect-designer/	US	1.0	4.0	0.25	4.5	2023-03-01	2023-01-31	archipro.com
architectural designs	https://archipro.com/blog/different-types-of-architects-and-what-they-do/	GH	1.0	5.0	0.2	2.0	2023-03-01	2023-01-31	archipro.com
architectural designs	https://archipro.com/blog/different-types-of-architects-and-what-they-do/	NG	1.0	11.0	0.09090909090909091	2.0	2023-03-01	2023-01-31	archipro.com
architectural organizations	https://archipro.com/blog/different-types-of-architects-and-what-they-do/	US	1.0	3.0	0.3333333333333333	3.0	2023-03-01	2023-01-31	archipro.com
architectural recruitment agencies	https://archipro.com/	HK	1.0	2.0	0.5	23.5	2023-03-01	2023-01-31	archipro.com
architectural recruitment agencies	https://archipro.com/	US	1.0	30.0	0.03333333333333333	14.833333333333334	2023-03-01	2023-01-31	archipro.com
architectural recruitment agency	https://archipro.com/	ZA	1.0	1.0	1.0	6.0	2023-03-01	2023-01-31	archipro.com
architectural styles homes	https://archipro.com/blog/different-types-of-architects-and-what-they-do/	US	1.0	5.0	0.2	2.8	2023-03-01	2023-01-31	archipro.com
types of architects	https://archipro.com/blog/different-types-of-architects-and-what-they-do/	US	42.0	1016.0	0.04133858267716536	4.927165354330709	2023-01-31	2023-01-03	archipro.com
archipro	https://archipro.com/	US	34.0	124.0	0.27419354838709675	1.75	2023-01-31	2023-01-03	archipro.com
what kind of architects are there	https://archipro.com/blog/different-types-of-architects-and-what-they-do/	US	16.0	70.0	0.22857142857142856	1.5857142857142859	2023-01-31	2023-01-03	archipro.com
what types of architects are there	https://archipro.com/blog/different-types-of-architects-and-what-they-do/	US	14.0	92.0	0.15217391304347827	1.8804347826086958	2023-01-31	2023-01-03	archipro.com
what type of architects are there	https://archipro.com/blog/different-types-of-architects-and-what-they-do/	US	13.0	60.0	0.21666666666666667	2.1	2023-01-31	2023-01-03	archipro.com
different types of architects	https://archipro.com/blog/different-types-of-architects-and-what-they-do/	US	11.0	354.0	0.031073446327683617	4.69774011299435	2023-01-31	2023-01-03	archipro.com
types of architect	https://archipro.com/blog/different-types-of-architects-and-what-they-do/	US	11.0	221.0	0.049773755656108594	3.773755656108597	2023-01-31	2023-01-03	archipro.com
types of architects	https://archipro.com/blog/different-types-of-architects-and-what-they-do/	IN	10.0	92.0	0.10869565217391304	5.75	2023-01-31	2023-01-03	archipro.com
different kinds of architects	https://archipro.com/blog/different-types-of-architects-and-what-they-do/	US	9.0	44.0	0.20454545454545456	3.5454545454545454	2023-01-31	2023-01-03	archipro.com
types of architect	https://archipro.com/blog/different-types-of-architects-and-what-they-do/	IN	8.0	107.0	0.07476635514018691	5.710280373831775	2023-01-31	2023-01-03	archipro.com
architect types	https://archipro.com/blog/different-types-of-architects-and-what-they-do/	US	7.0	117.0	0.05982905982905983	3.9914529914529915	2023-01-31	2023-01-03	archipro.com
different type of architects	https://archipro.com/blog/different-types-of-architects-and-what-they-do/	US	6.0	36.0	0.16666666666666666	2.25	2023-01-31	2023-01-03	archipro.com
types of architect	https://archipro.com/blog/different-types-of-architects-and-what-they-do/	PH	6.0	214.0	0.028037383177570093	4.794392523364486	2023-01-31	2023-01-03	archipro.com
types of architects	https://archipro.com/blog/different-types-of-architects-and-what-they-do/	PH	6.0	73.0	0.0821917808219178	3.9863013698630136	2023-01-31	2023-01-03	archipro.com
types of architects and what they do	https://archipro.com/blog/different-types-of-architects-and-what-they-do/	US	6.0	25.0	0.24	2.3200000000000003	2023-01-31	2023-01-03	archipro.com
15 different types of architects	https://archipro.com/blog/different-types-of-architects-and-what-they-do/	IN	4.0	14.0	0.2857142857142857	1.0	2023-01-31	2023-01-03	archipro.com
archipro staff agency	https://archipro.com/	US	4.0	10.0	0.4	1.0	2023-01-31	2023-01-03	archipro.com
different types of architects and what they do	https://archipro.com/blog/different-types-of-architects-and-what-they-do/	US	4.0	4.0	1.0	1.0	2023-01-31	2023-01-03	archipro.com
kinds of architects	https://archipro.com/blog/different-types-of-architects-and-what-they-do/	US	4.0	21.0	0.19047619047619047	4.619047619047619	2023-01-31	2023-01-03	archipro.com
what kinds of architects are there	https://archipro.com/blog/different-types-of-architects-and-what-they-do/	US	4.0	23.0	0.17391304347826086	2.7391304347826084	2023-01-31	2023-01-03	archipro.com
15 different types of architects	https://archipro.com/blog/different-types-of-architects-and-what-they-do/	PH	3.0	5.0	0.6	1.0	2023-01-31	2023-01-03	archipro.com
15 different types of architects	https://archipro.com/blog/different-types-of-architects-and-what-they-do/	US	3.0	15.0	0.2	2.1333333333333333	2023-01-31	2023-01-03	archipro.com
architect recruitment agency	https://archipro.com/	US	3.0	19.0	0.15789473684210525	31.210526315789473	2023-01-31	2023-01-03	archipro.com
architecture staffing agency	https://archipro.com/	US	3.0	36.0	0.08333333333333333	1.9166666666666665	2023-01-31	2023-01-03	archipro.com
denver interior design jobs	https://archipro.com/job/senior-interior-designer/	US	3.0	14.0	0.21428571428571427	8.357142857142858	2023-01-31	2023-01-03	archipro.com
interior design jobs near me	https://archipro.com/job/interior-designer-project-manager-2/	US	3.0	21.0	0.14285714285714285	9.428571428571429	2023-01-31	2023-01-03	archipro.com
interior design recruiters	https://archipro.com/	US	3.0	41.0	0.07317073170731707	15.365853658536585	2023-01-31	2023-01-03	archipro.com
kinds of architect	https://archipro.com/blog/different-types-of-architects-and-what-they-do/	PH	3.0	48.0	0.0625	4.604166666666666	2023-01-31	2023-01-03	archipro.com
archipro staff agency	https://archipro.com/	PH	2.0	2.0	1.0	1.0	2023-01-31	2023-01-03	archipro.com
architect recruiters	https://archipro.com/	US	2.0	30.0	0.06666666666666667	5.6	2023-01-31	2023-01-03	archipro.com
architect specialties	https://archipro.com/blog/different-types-of-architects-and-what-they-do/	US	2.0	4.0	0.5	1.0	2023-01-31	2023-01-03	archipro.com
architecture	https://archipro.com/blog/different-types-of-architects-and-what-they-do/	US	2.0	177.0	0.011299435028248588	2.016949152542373	2023-01-31	2023-01-03	archipro.com
architecture job recruiters	https://archipro.com/	US	2.0	2.0	1.0	2.5	2023-01-31	2023-01-03	archipro.com
architecture recruiter	https://archipro.com/	US	2.0	25.0	0.08	10.68	2023-01-31	2023-01-03	archipro.com
architecture recruiting firms	https://archipro.com/	US	2.0	20.0	0.1	5.4	2023-01-31	2023-01-03	archipro.com
architecture recruitment agencies	https://archipro.com/	US	2.0	37.0	0.05405405405405406	15.162162162162161	2023-01-31	2023-01-03	archipro.com
best architecture recruitment agencies	https://archipro.com/	US	2.0	18.0	0.1111111111111111	5.666666666666667	2023-01-31	2023-01-03	archipro.com
interior architect jobs	https://archipro.com/job/archipro-staff-agency-palm-springs-ca-high-end-residential-architect/	US	2.0	2.0	1.0	23.5	2023-01-31	2023-01-03	archipro.com
interior design jobs	https://archipro.com/job/interior-designer-project-manager-2/	US	2.0	40.0	0.05	10.875	2023-01-31	2023-01-03	archipro.com
job board architecture	https://archipro.com/job/project-architect-2-and-university-project-sector-experince/	US	2.0	4.0	0.5	2.0	2023-01-31	2023-01-03	archipro.com
lighting designer jobs	https://archipro.com/job/senior-associate-lighting-designer/	US	2.0	12.0	0.16666666666666666	4.75	2023-01-31	2023-01-03	archipro.com
project manager architecture jobs	https://archipro.com/job/14114/	US	2.0	2.0	1.0	3.5	2023-01-31	2023-01-03	archipro.com
recruitment agencies architecture	https://archipro.com/	CA	2.0	3.0	0.6666666666666666	6.333333333333333	2023-01-31	2023-01-03	archipro.com
recruitment agency for architects	https://archipro.com/	PH	2.0	6.0	0.3333333333333333	3.5	2023-01-31	2023-01-03	archipro.com
types architect	https://archipro.com/blog/different-types-of-architects-and-what-they-do/	US	2.0	4.0	0.5	6.25	2023-01-31	2023-01-03	archipro.com
types of architect	https://archipro.com/blog/different-types-of-architects-and-what-they-do/	NP	2.0	15.0	0.13333333333333333	5.8	2023-01-31	2023-01-03	archipro.com
types of architect	https://archipro.com/blog/different-types-of-architects-and-what-they-do/	VN	2.0	3.0	0.6666666666666666	2.666666666666667	2023-01-31	2023-01-03	archipro.com
types of architects	https://archipro.com/blog/different-types-of-architects-and-what-they-do/	NG	2.0	43.0	0.046511627906976744	6.511627906976744	2023-01-31	2023-01-03	archipro.com
what are the 3 types of architects?	https://archipro.com/blog/different-types-of-architects-and-what-they-do/	NG	2.0	27.0	0.07407407407407407	5.37037037037037	2023-01-31	2023-01-03	archipro.com
what are the types of architects	https://archipro.com/blog/different-types-of-architects-and-what-they-do/	US	2.0	22.0	0.09090909090909091	4.545454545454545	2023-01-31	2023-01-03	archipro.com
15 different types of architects	https://archipro.com/blog/different-types-of-architects-and-what-they-do/	AU	1.0	1.0	1.0	1.0	2023-01-31	2023-01-03	archipro.com
15 different types of architects	https://archipro.com/blog/different-types-of-architects-and-what-they-do/	NP	1.0	1.0	1.0	1.0	2023-01-31	2023-01-03	archipro.com
achipro	https://archipro.com/	US	1.0	2.0	0.5	1.0	2023-01-31	2023-01-03	archipro.com
archipro	https://archipro.com/	CA	1.0	24.0	0.041666666666666664	6.416666666666667	2023-01-31	2023-01-03	archipro.com
archipro	https://archipro.com/	PH	1.0	13.0	0.07692307692307693	4.538461538461538	2023-01-31	2023-01-03	archipro.com
archipro	https://archipro.com/	TR	1.0	2.0	0.5	1.0	2023-01-31	2023-01-03	archipro.com
archipro	https://archipro.com/jobs-2/	US	1.0	122.0	0.00819672131147541	1.778688524590164	2023-01-31	2023-01-03	archipro.com
archipro jobs	https://archipro.com/job/senior-associate-lighting-designer/	US	1.0	3.0	0.3333333333333333	1.0	2023-01-31	2023-01-03	archipro.com
archipro jobs	https://archipro.com/jobs-2/	US	1.0	1.0	1.0	2.0	2023-01-31	2023-01-03	archipro.com
archipro staff agency	https://archipro.com/	BD	1.0	1.0	1.0	1.0	2023-01-31	2023-01-03	archipro.com
archipro staff agency	https://archipro.com/about-archipro/	US	1.0	10.0	0.1	1.4	2023-01-31	2023-01-03	archipro.com
architect agency	https://archipro.com/	ID	1.0	1.0	1.0	18.0	2023-01-31	2023-01-03	archipro.com
architect in rohtak	https://archipro.com/blog/different-types-of-architects-and-what-they-do/	IN	1.0	1.0	1.0	4.0	2023-01-31	2023-01-03	archipro.com
architect job listings	https://archipro.com/jobs-2/	PT	1.0	2.0	0.5	12.0	2023-01-31	2023-01-03	archipro.com
architect office	https://archipro.com/blog/different-types-of-architects-and-what-they-do/	US	1.0	1.0	1.0	2.0	2023-01-31	2023-01-03	archipro.com
architect recruiter	https://archipro.com/	US	1.0	7.0	0.14285714285714285	3.857142857142857	2023-01-31	2023-01-03	archipro.com
architect recruitment	https://archipro.com/	DE	1.0	4.0	0.25	60.25	2023-01-31	2023-01-03	archipro.com
architect recruitment agency	https://archipro.com/	DE	1.0	1.0	1.0	3.0	2023-01-31	2023-01-03	archipro.com
architect recruitment agency	https://archipro.com/	IN	1.0	8.0	0.125	6.0	2023-01-31	2023-01-03	archipro.com
architect recruitment agency	https://archipro.com/	ZA	1.0	5.0	0.2	7.2	2023-01-31	2023-01-03	archipro.com
architect types	https://archipro.com/blog/different-types-of-architects-and-what-they-do/	IN	1.0	22.0	0.045454545454545456	8.772727272727273	2023-01-31	2023-01-03	archipro.com
architect types	https://archipro.com/blog/different-types-of-architects-and-what-they-do/	JP	1.0	1.0	1.0	5.0	2023-01-31	2023-01-03	archipro.com
architect types	https://archipro.com/blog/different-types-of-architects-and-what-they-do/	PH	1.0	13.0	0.07692307692307693	4.615384615384615	2023-01-31	2023-01-03	archipro.com
architects in salt lake city utah	https://archipro.com/blog/different-types-of-architects-and-what-they-do/	US	1.0	1.0	1.0	6.0	2023-01-31	2023-01-03	archipro.com
architects office plan	https://archipro.com/blog/architects-office-layouts-open-floor-plans-studio-style/	US	1.0	6.0	0.16666666666666666	13.833333333333334	2023-01-31	2023-01-03	archipro.com
architects types	https://archipro.com/blog/different-types-of-architects-and-what-they-do/	US	1.0	5.0	0.2	6.6	2023-01-31	2023-01-03	archipro.com
architectural agency	https://archipro.com/	TN	1.0	1.0	1.0	8.0	2023-01-31	2023-01-03	archipro.com
architectural jobs	https://archipro.com/job/project-architect-job-captain/	US	1.0	3.0	0.3333333333333333	9.0	2023-01-31	2023-01-03	archipro.com
architectural recruitment	https://archipro.com/	CL	1.0	1.0	1.0	4.0	2023-01-31	2023-01-03	archipro.com
architectural recruitment agencies	https://archipro.com/	CA	1.0	5.0	0.2	9.0	2023-01-31	2023-01-03	archipro.com
architectural recruitment agencies	https://archipro.com/	US	1.0	22.0	0.045454545454545456	11.590909090909092	2023-01-31	2023-01-03	archipro.com
architectural recruitment agencies	https://archipro.com/	ZA	1.0	2.0	0.5	7.0	2023-01-31	2023-01-03	archipro.com
architectural staffing	https://archipro.com/	US	1.0	9.0	0.1111111111111111	1.4444444444444444	2023-01-31	2023-01-03	archipro.com
architecture job agency	https://archipro.com/	CA	1.0	2.0	0.5	6.0	2023-01-31	2023-01-03	archipro.com
architecture job listings	https://archipro.com/job/archipro-staff-agency-palm-springs-ca-high-end-residential-architect/	US	1.0	4.0	0.25	6.0	2023-01-31	2023-01-03	archipro.com
architecture job listings	https://archipro.com/job/project-architect-job-captain/	US	1.0	5.0	0.2	4.4	2023-01-31	2023-01-03	archipro.com
architecture staffing	https://archipro.com/	CA	1.0	2.0	0.5	4.0	2023-01-31	2023-01-03	archipro.com
architecture staffing	https://archipro.com/	DE	1.0	1.0	1.0	1.0	2023-01-31	2023-01-03	archipro.com
architecture tools and equipment	https://archipro.com/blog/different-types-of-architects-and-what-they-do/	JP	1.0	1.0	1.0	2.0	2023-01-31	2023-01-03	archipro.com
are there different types of architects	https://archipro.com/blog/different-types-of-architects-and-what-they-do/	US	1.0	29.0	0.034482758620689655	4.517241379310345	2023-01-31	2023-01-03	archipro.com
autodesk careers	https://archipro.com/job/senior-level-architect-design-coordinator/	US	1.0	1.0	1.0	40.0	2023-01-31	2023-01-03	archipro.com
design jobs near me	https://archipro.com/job/interior-designer-project-manager-2/	US	1.0	3.0	0.3333333333333333	3.3333333333333335	2023-01-31	2023-01-03	archipro.com
different architecture jobs	https://archipro.com/blog/different-types-of-architects-and-what-they-do/	US	1.0	4.0	0.25	2.0	2023-01-31	2023-01-03	archipro.com
different types of architect jobs	https://archipro.com/blog/different-types-of-architects-and-what-they-do/	US	1.0	14.0	0.07142857142857142	9.428571428571429	2023-01-31	2023-01-03	archipro.com
different types of architects	https://archipro.com/blog/different-types-of-architects-and-what-they-do/	CA	1.0	39.0	0.02564102564102564	4.871794871794872	2023-01-31	2023-01-03	archipro.com
different types of architects	https://archipro.com/blog/different-types-of-architects-and-what-they-do/	IN	1.0	12.0	0.08333333333333333	6.583333333333333	2023-01-31	2023-01-03	archipro.com
different types of architects	https://archipro.com/blog/different-types-of-architects-and-what-they-do/	IR	1.0	3.0	0.3333333333333333	3.3333333333333335	2023-01-31	2023-01-03	archipro.com
different types of architects and salaries	https://archipro.com/blog/different-types-of-architects-and-what-they-do/	US	1.0	1.0	1.0	2.0	2023-01-31	2023-01-03	archipro.com
different types of architecture jobs	https://archipro.com/blog/different-types-of-architects-and-what-they-do/	US	1.0	40.0	0.025	10.075	2023-01-31	2023-01-03	archipro.com
archipro	https://archipro.com/	US	38.0	122.0	0.3114754098360656	1.7131147540983607	2023-01-03	2022-12-06	archipro.com
architectural recruiters	https://archipro.com/	US	4.0	11.0	0.36363636363636365	2.7272727272727275	2023-01-03	2022-12-06	archipro.com
architecture recruiting firms	https://archipro.com/	US	4.0	15.0	0.26666666666666666	5.866666666666666	2023-01-03	2022-12-06	archipro.com
architecture recruiters	https://archipro.com/	US	3.0	22.0	0.13636363636363635	7.590909090909091	2023-01-03	2022-12-06	archipro.com
archipro staff agency	https://archipro.com/	US	2.0	7.0	0.2857142857142857	1.4285714285714286	2023-01-03	2022-12-06	archipro.com
architecture recruiter	https://archipro.com/	US	2.0	36.0	0.05555555555555555	7.083333333333333	2023-01-03	2022-12-06	archipro.com
architecture recruiting	https://archipro.com/	US	2.0	21.0	0.09523809523809523	5.190476190476191	2023-01-03	2022-12-06	archipro.com
architecture recruitment	https://archipro.com/	IN	2.0	21.0	0.09523809523809523	15.095238095238095	2023-01-03	2022-12-06	archipro.com
architecture recruitment agencies	https://archipro.com/	US	2.0	40.0	0.05	15.225	2023-01-03	2022-12-06	archipro.com
archipro	https://archipro.com/	GB	1.0	17.0	0.058823529411764705	5.0	2023-01-03	2022-12-06	archipro.com
archipro	https://archipro.com/plans-pricing/	US	1.0	121.0	0.008264462809917356	1.8181818181818183	2023-01-03	2022-12-06	archipro.com
archipro staff agency	https://archipro.com/	IT	1.0	1.0	1.0	1.0	2023-01-03	2022-12-06	archipro.com
